simulation_id,node_id,x_position_m,y_position_m,height_m,role,hop_limit,antenna_gain_dbi,message_period_ms,messages_created,packets_sent,rebroadcast_packets,packets_sensed,packets_detected,packets_received,collisions,useful_packets,packets_dropped_by_delay,tx_airtime_ms,direct_neighbor_count,is_moving,gps_enabled
24,4,-1570.6187854460404,436.8188977899726,1.0,CLIENT,7,2,100000,16,64,0,0,6,0,0,0,0,66715.64800000003,1,False,False
24,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,9,36,0,0,0,0,0,0,0,37527.55200000002,0,False,False
24,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,17,51,0,35,55,35,0,24,0,53164.03200000003,2,False,False

25,0,36.82221557873499,-980.9526222096656,1.0,CLIENT,7,2,100000,16,31,0,31,32,31,0,15,0,32315.392000000014,1,False,False
25,1,700.9597844114053,1275.1698177899923,1.0,CLIENT,7,2,100000,15,60,0,0,0,0,0,0,0,62545.920000000035,1,False,False
25,2,860.5397034666936,-1432.1325822095514,1.0,CLIENT,7,2,100000,15,32,0,31,41,31,0,16,0,33357.824000000015,2,False,False
25,3,-1179.6281847633452,1469.5345377904646,1.0,CLIENT,7,2,100000,13,54,0,15,31,15,0,9,2,56291.32800000003,2,False,False
25,4,2528.248852581102,-1598.1107022097144,1.0,CLIENT,7,2,100000,16,64,0,0,9,0,0,0,0,66715.64800000003,2,False,False
25,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,10,39,0,15,48,15,0,10,1,40654.84800000002,1,False,False
25,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,14,56,0,0,3,0,0,0,0,58376.19200000003,1,False,False

26,0,1503.4527470846292,42.52345779042486,1.0,CLIENT,7,2,100000,16,61,0,104,128,102,2,49,31,63588.352000000035,4,False,False
26,1,2134.5655882518618,-1554.6959022093804,1.0,CLIENT,7,2,100000,17,61,0,58,80,58,0,40,2,63588.352000000035,3,False,False
26,2,479.1318175262786,-551.1461022096034,1.0,CLIENT,7,2,100000,15,53,0,53,117,53,0,37,6,55248.89600000003,2,False,False
26,3,1792.993285082652,-471.7749422098794,1.0,CLIENT,7,2,100000,16,65,0,135,164,119,16,49,46,67758.08000000003,3,False,False
26,4,502.7322224282474,1530.2039377907386,1.0,CLIENT,7,2,100000,16,65,0,1,1,1,0,1,0,67758.08000000003,1,False,False
26,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,9,36,0,0,0,0,0,0,0,37527.55200000002,0,False,False
26,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,14,56,0,1,6,1,0,1,0,58376.19200000003,1,False,False

27,0,64.77839990926876,-605.4702622092871,1.0,CLIENT,7,2,100000,16,58,0,37,60,37,0,27,1,60461.05600000003,1,False,False
27,1,-1915.5965161681343,310.2480577899789,1.0,CLIENT,7,2,100000,17,63,0,125,126,118,7,47,43,65673.21600000003,2,False,False
27,2,-1919.0019437210176,934.8645777901802,1.0,CLIENT,7,2,100000,15,63,0,67,108,66,1,49,2,65673.21600000003,4,False,False
27,3,-1160.9379312163437,-354.3323422097774,1.0,CLIENT,7,2,100000,16,63,0,98,145,84,14,48,25,65673.21600000003,3,False,False
27,4,-2268.969021788047,2408.96401778998,1.0,CLIENT,7,2,100000,18,32,0,36,58,36,0,14,4,33357.824000000015,2,False,False
27,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,10,32,0,32,32,32,0,22,0,33357.824000000015,2,False,False
27,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,14,56,0,0,0,0,0,0,0,58376.19200000003,0,False,False

28,0,-1832.4407270823092,1320.9223377907517,1.0,CLIENT,7,2,100000,16,49,0,28,71,28,0,17,0,51079.16800000003,3,False,False
28,1,437.71231496245883,-1461.1871022097566,1.0,CLIENT,7,2,100000,15,60,0,0,0,0,0,0,0,62545.920000000035,0,False,False
28,2,-1684.185834540727,2550.34041779056,1.0,CLIENT,7,2,100000,15,38,0,65,88,64,1,24,20,39612.41600000002,2,False,False
28,3,427.0208563656858,1669.242617790102,1.0,CLIENT,7,2,100000,13,52,0,0,0,0,0,0,0,54206.46400000003,0,False,False
28,4,-1800.920723218955,-301.1213822096562,1.0,CLIENT,7,2,100000,16,64,0,0,4,0,0,0,0,66715.64800000003,1,False,False
28,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,10,41,0,38,64,38,0,29,0,42739.71200000002,2,False,False
28,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,14,56,0,0,0,0,0,0,0,58376.19200000003,0,False,False

29,0,-2563.9740830691276,601.3498577906253,1.0,CLIENT,7,2,100000,14,54,0,0,0,0,0,0,0,56291.32800000003,0,False,False
29,1,493.466291644715,-180.11654220984724,1.0,CLIENT,7,2,100000,17,54,0,55,74,55,0,34,3,56291.32800000003,3,False,False
29,2,2220.3348449948257,-576.3044222093629,1.0,CLIENT,7,2,100000,12,48,0,0,4,0,0,0,0,50036.736000000026,1,False,False
29,3,225.07108287145886,183.2319377903184,1.0,CLIENT,7,2,100000,16,52,0,86,103,81,5,35,28,54206.46400000003,2,False,False
29,4,531.1635826969032,1345.5240577903346,1.0,CLIENT,7,2,100000,18,52,0,33,77,33,0,21,1,54206.46400000003,2,False,False
29,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,9,36,0,0,0,0,0,0,0,37527.55200000002,0,False,False
29,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,14,56,0,0,0,0,0,0,0,58376.19200000003,0,False,False

30,0,-1091.0870683844307,1741.6006177901313,1.0,CLIENT,7,2,100000,16,54,0,88,90,56,32,26,24,56291.32800000003,2,False,False
30,1,1014.179923301365,77.81189779071042,1.0,CLIENT,7,2,100000,17,50,0,34,51,34,0,22,0,52121.60000000003,2,False,False
30,2,378.9488906749099,-1652.6575022096267,1.0,CLIENT,7,2,100000,15,49,0,49,49,49,0,34,0,51079.16800000003,2,False,False
30,3,845.1756814831704,-1116.651702209551,1.0,CLIENT,7,2,100000,17,49,0,81,98,75,6,32,24,51079.16800000003,2,False,False
